dest_ip,metadata_comment
154.215.182.0/24,AS134175 IPv4
191.214.120.0/24,AS134175 IPv4
154.215.176.0/20,AS134175 IPv4
154.215.128.0/18,AS134175 IPv4
201.5.128.0/18,AS134175 IPv4
154.86.160.0/20,AS134175 IPv4
154.215.184.0/24,AS134175 IPv4
177.210.128.0/18,AS134175 IPv4
154.86.130.0/23,AS134175 IPv4
177.211.52.0/24,AS134175 IPv4
154.85.192.0/18,AS134175 IPv4
154.215.175.0/24,AS134175 IPv4
154.85.208.0/20,AS134175 IPv4
177.210.128.0/19,AS134175 IPv4
177.210.192.0/19,AS134175 IPv4
177.211.4.0/24,AS134175 IPv4
154.215.160.0/19,AS134175 IPv4
191.214.128.0/23,AS134175 IPv4
154.85.240.0/20,AS134175 IPv4
177.210.135.0/24,AS134175 IPv4
201.5.192.0/18,AS134175 IPv4
201.5.53.0/24,AS134175 IPv4
177.210.106.0/24,AS134175 IPv4
201.5.100.0/23,AS134175 IPv4
201.5.174.0/24,AS134175 IPv4
177.210.149.0/24,AS134175 IPv4
177.211.18.0/24,AS134175 IPv4
177.211.0.0/20,AS134175 IPv4
201.5.160.0/19,AS134175 IPv4
177.211.23.0/24,AS134175 IPv4
177.211.0.0/18,AS134175 IPv4
177.211.183.0/24,AS134175 IPv4
191.214.236.0/24,AS134175 IPv4
177.211.94.0/24,AS134175 IPv4
201.5.128.0/19,AS134175 IPv4
177.211.48.0/20,AS134175 IPv4
154.84.80.0/20,AS134175 IPv4
177.210.174.0/24,AS134175 IPv4
154.86.176.0/20,AS134175 IPv4
154.215.179.0/24,AS134175 IPv4
177.211.64.0/19,AS134175 IPv4
191.214.128.0/22,AS134175 IPv4
201.5.64.0/20,AS134175 IPv4
177.210.160.0/19,AS134175 IPv4
177.211.112.0/20,AS134175 IPv4
177.210.113.0/24,AS134175 IPv4
154.215.176.0/24,AS134175 IPv4
177.211.192.0/18,AS134175 IPv4
177.211.76.0/24,AS134175 IPv4
191.214.192.0/19,AS134175 IPv4
201.5.208.0/20,AS134175 IPv4
191.214.176.0/20,AS134175 IPv4
191.214.141.0/24,AS134175 IPv4
201.5.96.0/19,AS134175 IPv4
191.214.223.0/24,AS134175 IPv4
177.211.0.0/23,AS134175 IPv4
154.86.128.0/21,AS134175 IPv4
177.211.29.0/24,AS134175 IPv4
191.214.216.0/24,AS134175 IPv4
177.211.17.0/24,AS134175 IPv4
177.210.176.0/20,AS134175 IPv4
191.214.243.0/24,AS134175 IPv4
201.5.192.0/20,AS134175 IPv4
154.85.202.0/23,AS134175 IPv4
177.210.50.0/24,AS134175 IPv4
201.5.224.0/20,AS134175 IPv4
191.214.0.0/18,AS134175 IPv4
191.214.128.0/19,AS134175 IPv4
154.215.160.0/20,AS134175 IPv4
201.5.198.0/24,AS134175 IPv4
191.214.96.0/19,AS134175 IPv4
154.85.128.0/20,AS134175 IPv4
154.221.176.0/20,AS134175 IPv4
191.214.118.0/24,AS134175 IPv4
191.214.192.0/18,AS134175 IPv4
154.85.176.0/20,AS134175 IPv4
154.85.206.0/23,AS134175 IPv4
154.215.171.0/24,AS134175 IPv4
177.210.180.0/24,AS134175 IPv4
201.5.80.0/20,AS134175 IPv4
201.5.96.0/20,AS134175 IPv4
201.5.192.0/22,AS134175 IPv4
191.214.123.0/24,AS134175 IPv4
201.5.49.0/24,AS134175 IPv4
177.210.160.0/20,AS134175 IPv4
154.85.224.0/20,AS134175 IPv4
154.221.160.0/20,AS134175 IPv4
191.214.152.0/24,AS134175 IPv4
177.210.111.0/24,AS134175 IPv4
177.210.0.0/20,AS134175 IPv4
177.210.128.0/20,AS134175 IPv4
191.214.96.0/24,AS134175 IPv4
154.85.204.0/23,AS134175 IPv4
177.211.35.0/24,AS134175 IPv4
177.210.192.0/18,AS134175 IPv4
191.214.110.0/24,AS134175 IPv4
154.86.136.0/21,AS134175 IPv4
177.211.21.0/24,AS134175 IPv4
177.211.2.0/23,AS134175 IPv4
177.211.19.0/24,AS134175 IPv4
191.214.128.0/20,AS134175 IPv4
177.210.96.0/19,AS134175 IPv4
191.214.128.0/18,AS134175 IPv4
177.211.128.0/20,AS134175 IPv4
191.214.64.0/18,AS134175 IPv4
177.211.176.0/20,AS134175 IPv4
177.211.144.0/20,AS134175 IPv4
154.85.200.0/23,AS134175 IPv4
191.214.64.0/19,AS134175 IPv4
177.211.189.0/24,AS134175 IPv4
177.211.155.0/24,AS134175 IPv4
154.215.180.0/24,AS134175 IPv4
191.214.144.0/20,AS134175 IPv4
177.210.32.0/20,AS134175 IPv4
177.211.80.0/20,AS134175 IPv4
201.5.64.0/19,AS134175 IPv4
177.211.96.0/19,AS134175 IPv4
177.210.0.0/19,AS134175 IPv4
154.221.72.0/22,AS134175 IPv4
177.211.14.0/24,AS134175 IPv4
154.85.192.0/20,AS134175 IPv4
201.5.246.0/24,AS134175 IPv4
177.211.64.0/20,AS134175 IPv4
154.85.200.0/22,AS134175 IPv4
177.210.160.0/24,AS134175 IPv4
201.5.64.0/18,AS134175 IPv4
177.210.64.0/19,AS134175 IPv4
177.210.2.0/23,AS134175 IPv4
177.210.142.0/24,AS134175 IPv4
177.210.48.0/20,AS134175 IPv4
154.215.157.0/24,AS134175 IPv4
177.211.221.0/24,AS134175 IPv4
177.210.114.0/24,AS134175 IPv4
177.211.210.0/24,AS134175 IPv4
177.210.175.0/24,AS134175 IPv4
201.5.197.0/24,AS134175 IPv4
177.211.31.0/24,AS134175 IPv4
191.214.125.0/24,AS134175 IPv4
201.5.102.0/23,AS134175 IPv4
154.86.140.0/23,AS134175 IPv4
191.214.105.0/24,AS134175 IPv4
154.85.192.0/19,AS134175 IPv4
154.215.128.0/20,AS134175 IPv4
154.221.128.0/18,AS134175 IPv4
177.210.143.0/24,AS134175 IPv4
191.214.113.0/24,AS134175 IPv4
177.211.190.0/24,AS134175 IPv4
191.214.217.0/24,AS134175 IPv4
177.210.115.0/24,AS134175 IPv4
201.5.192.0/23,AS134175 IPv4
201.5.32.0/19,AS134175 IPv4
191.214.160.0/20,AS134175 IPv4
191.214.224.0/19,AS134175 IPv4
201.5.170.0/24,AS134175 IPv4
177.211.192.0/19,AS134175 IPv4
191.214.98.0/24,AS134175 IPv4
154.85.206.0/24,AS134175 IPv4
177.211.160.0/20,AS134175 IPv4
201.5.112.0/20,AS134175 IPv4
154.221.128.0/20,AS134175 IPv4
191.214.162.0/24,AS134175 IPv4
177.210.32.0/19,AS134175 IPv4
154.215.181.0/24,AS134175 IPv4
