dest_ip,metadata_comment
5.183.255.0/24,AS59651 IPv4
213.232.122.0/24,AS59651 IPv4
62.233.39.0/24,AS59651 IPv4
146.19.140.0/24,AS59651 IPv4
130.49.10.0/24,AS59651 IPv4
130.49.8.0/24,AS59651 IPv4
170.168.98.0/24,AS59651 IPv4
170.168.96.0/24,AS59651 IPv4
185.89.42.0/24,AS59651 IPv4
185.68.152.0/22,AS59651 IPv4
130.49.11.0/24,AS59651 IPv4
45.80.104.0/23,AS59651 IPv4
185.89.43.0/24,AS59651 IPv4
170.168.97.0/24,AS59651 IPv4
193.202.8.0/23,AS59651 IPv4
122.8.92.0/22,AS59651 IPv4
5.181.168.0/24,AS59651 IPv4
170.168.31.0/24,AS59651 IPv4
130.49.9.0/24,AS59651 IPv4
170.168.99.0/24,AS59651 IPv4
193.202.82.0/23,AS59651 IPv4
170.168.172.0/24,AS59651 IPv4
5.181.169.0/24,AS59651 IPv4
170.168.241.0/24,AS59651 IPv4
170.168.242.0/24,AS59651 IPv4
170.168.240.0/24,AS59651 IPv4
170.168.243.0/24,AS59651 IPv4
122.8.44.0/22,AS59651 IPv4
102.64.121.0/24,AS59651 IPv4
170.168.174.0/24,AS59651 IPv4
170.168.30.0/24,AS59651 IPv4
192.101.66.0/23,AS59651 IPv4
170.168.29.0/24,AS59651 IPv4
213.232.120.0/24,AS59651 IPv4
192.101.65.0/24,AS59651 IPv4
170.168.175.0/24,AS59651 IPv4
170.168.173.0/24,AS59651 IPv4
185.94.32.0/22,AS59651 IPv4
170.168.28.0/24,AS59651 IPv4
