dest_ip,metadata_comment
2a0f:f80::/30,AS400177 IPv6
2a0e:ddc0::/29,AS400177 IPv6
2a0f:305::/32,AS400177 IPv6
2a0f:304::/32,AS400177 IPv6
2a0e:c0c0::/29,AS400177 IPv6
2a0f:301::/32,AS400177 IPv6
2a0f:307::/32,AS400177 IPv6
2a0e:c0c0::/30,AS400177 IPv6
2a0e:fac0::/30,AS400177 IPv6
2a0f:306::/32,AS400177 IPv6
2a0f:300::/32,AS400177 IPv6
2a0e:fac4::/30,AS400177 IPv6
2a0f:f84::/30,AS400177 IPv6
2a0f:f80::/29,AS400177 IPv6
2a0e:c0c4::/30,AS400177 IPv6
2a12:7240::/32,AS400177 IPv6
2a0f:302::/32,AS400177 IPv6
2a0e:fac0::/29,AS400177 IPv6
2a0f:303::/32,AS400177 IPv6
