dest_ip,metadata_comment
79.178.65.0/24,AS8551 IPv4
2a10:8000::/27,AS8551 IPv6
82.80.2.0/23,AS8551 IPv4
2a10:8002:4800::/37,AS8551 IPv6
82.80.96.0/20,AS8551 IPv4
79.178.153.0/24,AS8551 IPv4
2a10:8000:800::/37,AS8551 IPv6
84.110.32.0/21,AS8551 IPv4
192.114.70.0/24,AS8551 IPv4
84.108.48.0/20,AS8551 IPv4
31.168.253.0/24,AS8551 IPv4
84.108.212.0/22,AS8551 IPv4
84.108.96.0/20,AS8551 IPv4
79.179.144.0/20,AS8551 IPv4
82.80.64.0/20,AS8551 IPv4
84.108.112.0/20,AS8551 IPv4
79.179.32.0/20,AS8551 IPv4
79.178.33.0/24,AS8551 IPv4
62.219.192.0/19,AS8551 IPv4
2001:4cd0::/29,AS8551 IPv6
2a10:8002:7000::/37,AS8551 IPv6
79.178.197.0/24,AS8551 IPv4
79.179.184.0/24,AS8551 IPv4
62.219.128.0/20,AS8551 IPv4
82.80.32.0/20,AS8551 IPv4
82.80.252.0/24,AS8551 IPv4
84.111.112.0/22,AS8551 IPv4
79.179.25.0/24,AS8551 IPv4
2a10:8001:9800::/37,AS8551 IPv6
2a10:8001:e000::/37,AS8551 IPv6
79.179.57.0/24,AS8551 IPv4
2a10:8002:5000::/37,AS8551 IPv6
31.168.128.0/20,AS8551 IPv4
81.218.0.0/19,AS8551 IPv4
81.218.192.0/19,AS8551 IPv4
79.179.189.0/24,AS8551 IPv4
84.110.112.0/20,AS8551 IPv4
2a10:8002:6800::/37,AS8551 IPv6
84.111.132.0/22,AS8551 IPv4
62.219.112.0/20,AS8551 IPv4
79.177.208.0/20,AS8551 IPv4
79.179.156.0/24,AS8551 IPv4
212.179.175.0/24,AS8551 IPv4
2a10:8003:800::/37,AS8551 IPv6
79.179.173.0/24,AS8551 IPv4
212.179.160.0/19,AS8551 IPv4
62.219.32.0/19,AS8551 IPv4
84.111.20.0/22,AS8551 IPv4
192.114.40.0/24,AS8551 IPv4
212.179.112.0/22,AS8551 IPv4
84.109.232.0/22,AS8551 IPv4
2a10:8002:5800::/37,AS8551 IPv6
82.81.16.0/20,AS8551 IPv4
79.179.165.0/24,AS8551 IPv4
84.108.16.0/20,AS8551 IPv4
84.109.128.0/21,AS8551 IPv4
79.178.173.0/24,AS8551 IPv4
79.179.19.0/24,AS8551 IPv4
79.178.3.0/24,AS8551 IPv4
79.179.6.0/24,AS8551 IPv4
84.110.240.0/20,AS8551 IPv4
79.178.162.0/24,AS8551 IPv4
31.168.32.0/20,AS8551 IPv4
79.179.64.0/24,AS8551 IPv4
82.81.96.0/20,AS8551 IPv4
2a10:8004::/32,AS8551 IPv6
62.219.198.0/24,AS8551 IPv4
79.179.112.0/20,AS8551 IPv4
79.178.56.0/24,AS8551 IPv4
84.108.224.0/22,AS8551 IPv4
82.80.201.0/24,AS8551 IPv4
79.178.150.0/24,AS8551 IPv4
84.109.8.0/22,AS8551 IPv4
109.67.192.0/19,AS8551 IPv4
109.67.96.0/19,AS8551 IPv4
2a10:8000:9000::/37,AS8551 IPv6
2a10:8002:b800::/37,AS8551 IPv6
2a10:8000:b800::/37,AS8551 IPv6
84.111.54.0/23,AS8551 IPv4
84.108.218.0/23,AS8551 IPv4
84.108.44.0/22,AS8551 IPv4
79.178.28.0/24,AS8551 IPv4
79.179.160.0/19,AS8551 IPv4
212.25.66.0/24,AS8551 IPv4
2001:4cd0:bc00::/40,AS8551 IPv6
31.168.192.0/20,AS8551 IPv4
79.178.61.0/24,AS8551 IPv4
84.109.20.0/22,AS8551 IPv4
79.179.194.0/24,AS8551 IPv4
79.178.174.0/24,AS8551 IPv4
84.108.76.0/22,AS8551 IPv4
84.109.68.0/22,AS8551 IPv4
84.111.78.0/23,AS8551 IPv4
79.179.129.0/24,AS8551 IPv4
79.179.152.0/24,AS8551 IPv4
79.178.184.0/21,AS8551 IPv4
79.178.154.0/24,AS8551 IPv4
79.181.0.0/18,AS8551 IPv4
84.111.96.0/20,AS8551 IPv4
79.181.32.0/21,AS8551 IPv4
2a10:8001:2800::/37,AS8551 IPv6
79.178.34.0/24,AS8551 IPv4
79.178.29.0/24,AS8551 IPv4
79.178.196.0/24,AS8551 IPv4
79.179.40.0/24,AS8551 IPv4
79.181.40.0/21,AS8551 IPv4
79.178.167.0/24,AS8551 IPv4
62.219.196.0/23,AS8551 IPv4
79.179.164.0/24,AS8551 IPv4
84.108.0.0/22,AS8551 IPv4
192.115.56.0/21,AS8551 IPv4
81.218.244.0/24,AS8551 IPv4
79.181.224.0/20,AS8551 IPv4
79.178.186.0/24,AS8551 IPv4
2a10:8000:7800::/37,AS8551 IPv6
2a10:8000:e800::/37,AS8551 IPv6
31.168.80.0/20,AS8551 IPv4
82.81.120.0/23,AS8551 IPv4
185.187.32.0/22,AS8551 IPv4
84.108.232.0/22,AS8551 IPv4
2a10:8003:9000::/37,AS8551 IPv6
81.218.64.0/19,AS8551 IPv4
79.179.24.0/24,AS8551 IPv4
79.179.148.0/24,AS8551 IPv4
79.179.184.0/21,AS8551 IPv4
109.67.224.0/19,AS8551 IPv4
2001:4cd0:ac00::/42,AS8551 IPv6
2a10:8000:2800::/37,AS8551 IPv6
79.178.1.0/24,AS8551 IPv4
217.22.112.0/20,AS8551 IPv4
82.80.231.0/24,AS8551 IPv4
79.178.138.0/24,AS8551 IPv4
79.178.5.0/24,AS8551 IPv4
79.178.164.0/24,AS8551 IPv4
84.110.160.0/20,AS8551 IPv4
79.179.36.0/24,AS8551 IPv4
81.218.126.0/23,AS8551 IPv4
212.179.101.0/24,AS8551 IPv4
84.110.24.0/22,AS8551 IPv4
82.81.236.0/22,AS8551 IPv4
109.67.80.0/23,AS8551 IPv4
2a10:8003:6000::/37,AS8551 IPv6
2a10:8001::/37,AS8551 IPv6
81.218.144.0/20,AS8551 IPv4
2001:4cd0:aa04::/47,AS8551 IPv6
31.168.252.0/24,AS8551 IPv4
82.80.240.0/21,AS8551 IPv4
84.108.52.0/22,AS8551 IPv4
62.219.21.0/24,AS8551 IPv4
84.109.208.0/20,AS8551 IPv4
31.168.160.0/20,AS8551 IPv4
79.178.194.0/24,AS8551 IPv4
84.109.152.0/21,AS8551 IPv4
79.179.21.0/24,AS8551 IPv4
79.178.181.0/24,AS8551 IPv4
79.178.183.0/24,AS8551 IPv4
79.179.160.0/20,AS8551 IPv4
84.109.104.0/21,AS8551 IPv4
2a10:8002:9800::/37,AS8551 IPv6
79.179.0.0/18,AS8551 IPv4
212.179.140.0/24,AS8551 IPv4
84.108.48.0/22,AS8551 IPv4
62.219.95.0/24,AS8551 IPv4
79.179.1.0/24,AS8551 IPv4
84.108.36.0/22,AS8551 IPv4
79.178.73.0/24,AS8551 IPv4
79.178.71.0/24,AS8551 IPv4
192.115.104.0/24,AS8551 IPv4
79.178.159.0/24,AS8551 IPv4
212.179.58.0/24,AS8551 IPv4
79.178.128.0/20,AS8551 IPv4
79.178.152.0/24,AS8551 IPv4
2a10:8003:5800::/37,AS8551 IPv6
84.109.16.0/22,AS8551 IPv4
212.179.96.0/20,AS8551 IPv4
79.179.208.0/20,AS8551 IPv4
31.168.48.0/20,AS8551 IPv4
84.109.112.0/20,AS8551 IPv4
2a10:8003:7800::/37,AS8551 IPv6
79.179.2.0/24,AS8551 IPv4
79.178.182.0/24,AS8551 IPv4
62.219.68.0/24,AS8551 IPv4
84.111.224.0/21,AS8551 IPv4
104.77.202.0/24,AS8551 IPv4
79.179.130.0/24,AS8551 IPv4
79.178.139.0/24,AS8551 IPv4
192.117.96.0/19,AS8551 IPv4
62.219.89.0/24,AS8551 IPv4
79.179.60.0/24,AS8551 IPv4
79.179.43.0/24,AS8551 IPv4
79.179.20.0/24,AS8551 IPv4
212.179.0.0/18,AS8551 IPv4
212.179.201.0/24,AS8551 IPv4
79.179.61.0/24,AS8551 IPv4
84.111.80.0/20,AS8551 IPv4
62.219.224.0/20,AS8551 IPv4
79.179.192.0/19,AS8551 IPv4
84.109.48.0/20,AS8551 IPv4
84.110.96.0/20,AS8551 IPv4
109.67.224.0/20,AS8551 IPv4
79.177.224.0/19,AS8551 IPv4
84.108.128.0/22,AS8551 IPv4
192.117.96.0/21,AS8551 IPv4
79.179.181.0/24,AS8551 IPv4
79.179.66.0/24,AS8551 IPv4
79.179.69.0/24,AS8551 IPv4
79.179.70.0/24,AS8551 IPv4
109.67.0.0/20,AS8551 IPv4
79.178.68.0/24,AS8551 IPv4
81.218.229.0/24,AS8551 IPv4
82.80.15.0/24,AS8551 IPv4
212.179.96.0/24,AS8551 IPv4
82.81.240.0/23,AS8551 IPv4
79.179.16.0/24,AS8551 IPv4
82.80.208.0/20,AS8551 IPv4
84.109.160.0/20,AS8551 IPv4
109.67.76.0/22,AS8551 IPv4
79.178.57.0/24,AS8551 IPv4
212.179.240.0/20,AS8551 IPv4
212.179.246.0/23,AS8551 IPv4
192.114.71.0/24,AS8551 IPv4
79.178.134.0/24,AS8551 IPv4
82.80.248.0/21,AS8551 IPv4
62.219.212.0/23,AS8551 IPv4
79.178.13.0/24,AS8551 IPv4
79.179.141.0/24,AS8551 IPv4
84.110.126.0/23,AS8551 IPv4
79.179.140.0/24,AS8551 IPv4
84.108.248.0/22,AS8551 IPv4
84.109.32.0/20,AS8551 IPv4
84.108.104.0/22,AS8551 IPv4
79.179.13.0/24,AS8551 IPv4
79.178.44.0/24,AS8551 IPv4
79.179.0.0/19,AS8551 IPv4
109.67.32.0/21,AS8551 IPv4
84.108.244.0/22,AS8551 IPv4
79.179.11.0/24,AS8551 IPv4
84.110.94.0/23,AS8551 IPv4
192.114.40.0/21,AS8551 IPv4
212.179.176.0/24,AS8551 IPv4
79.178.177.0/24,AS8551 IPv4
79.178.160.0/20,AS8551 IPv4
109.67.0.0/19,AS8551 IPv4
79.179.42.0/24,AS8551 IPv4
79.179.39.0/24,AS8551 IPv4
79.178.10.0/24,AS8551 IPv4
79.178.39.0/24,AS8551 IPv4
82.81.168.0/21,AS8551 IPv4
2a10:8001:f000::/37,AS8551 IPv6
79.178.66.0/24,AS8551 IPv4
2a10:8000:6800::/37,AS8551 IPv6
84.111.160.0/21,AS8551 IPv4
79.178.9.0/24,AS8551 IPv4
79.179.29.0/24,AS8551 IPv4
82.81.80.0/20,AS8551 IPv4
192.115.128.0/21,AS8551 IPv4
212.25.65.0/24,AS8551 IPv4
79.178.157.0/24,AS8551 IPv4
79.179.134.0/24,AS8551 IPv4
62.219.69.0/24,AS8551 IPv4
62.219.128.0/24,AS8551 IPv4
79.178.27.0/24,AS8551 IPv4
79.177.16.0/20,AS8551 IPv4
79.179.0.0/20,AS8551 IPv4
84.109.240.0/21,AS8551 IPv4
192.115.184.0/21,AS8551 IPv4
79.181.192.0/20,AS8551 IPv4
212.179.80.0/20,AS8551 IPv4
84.108.124.0/23,AS8551 IPv4
82.81.224.0/20,AS8551 IPv4
79.177.240.0/20,AS8551 IPv4
79.177.192.0/19,AS8551 IPv4
84.109.64.0/20,AS8551 IPv4
95.100.204.0/22,AS8551 IPv4
82.80.128.0/20,AS8551 IPv4
79.179.58.0/24,AS8551 IPv4
79.178.142.0/24,AS8551 IPv4
84.111.32.0/20,AS8551 IPv4
81.218.130.0/23,AS8551 IPv4
79.178.16.0/24,AS8551 IPv4
