dest_ip,metadata_comment
82.180.155.0/24,AS47583 IPv4
145.79.0.0/21,AS47583 IPv4
69.62.112.0/22,AS47583 IPv4
77.37.68.0/24,AS47583 IPv4
5.183.10.0/24,AS47583 IPv4
187.124.144.0/20,AS47583 IPv4
195.35.24.0/22,AS47583 IPv4
72.60.52.0/24,AS47583 IPv4
147.93.47.0/24,AS47583 IPv4
147.79.96.0/24,AS47583 IPv4
185.187.240.0/23,AS47583 IPv4
147.93.112.0/24,AS47583 IPv4
31.97.90.0/24,AS47583 IPv4
76.13.242.0/24,AS47583 IPv4
72.60.92.0/24,AS47583 IPv4
89.116.39.0/24,AS47583 IPv4
187.124.64.0/24,AS47583 IPv4
83.136.216.0/24,AS47583 IPv4
187.124.133.0/24,AS47583 IPv4
72.60.11.0/24,AS47583 IPv4
191.101.71.0/24,AS47583 IPv4
147.79.104.0/21,AS47583 IPv4
72.61.24.0/21,AS47583 IPv4
2a02:4780:2a::/48,AS47583 IPv6
187.127.30.0/24,AS47583 IPv4
31.220.19.0/24,AS47583 IPv4
187.124.231.0/24,AS47583 IPv4
147.79.88.0/21,AS47583 IPv4
72.62.231.0/24,AS47583 IPv4
89.117.168.0/23,AS47583 IPv4
147.93.22.0/24,AS47583 IPv4
77.37.127.0/24,AS47583 IPv4
191.96.57.0/24,AS47583 IPv4
179.198.110.0/24,AS47583 IPv4
69.62.109.0/24,AS47583 IPv4
2a02:4780:27::/48,AS47583 IPv6
45.13.254.0/24,AS47583 IPv4
31.97.167.0/24,AS47583 IPv4
69.62.68.0/22,AS47583 IPv4
187.124.251.0/24,AS47583 IPv4
2a02:4780:2c::/48,AS47583 IPv6
2a02:4780:7f::/48,AS47583 IPv6
2.25.165.0/24,AS47583 IPv4
147.93.23.0/24,AS47583 IPv4
195.35.40.0/22,AS47583 IPv4
2.25.200.0/24,AS47583 IPv4
212.107.18.0/23,AS47583 IPv4
69.62.69.0/24,AS47583 IPv4
179.199.140.0/24,AS47583 IPv4
76.13.103.0/24,AS47583 IPv4
187.77.172.0/24,AS47583 IPv4
2.25.92.0/22,AS47583 IPv4
88.222.212.0/24,AS47583 IPv4
179.198.123.0/24,AS47583 IPv4
72.62.224.0/24,AS47583 IPv4
212.85.0.0/21,AS47583 IPv4
2.25.152.0/24,AS47583 IPv4
187.127.13.0/24,AS47583 IPv4
195.200.12.0/24,AS47583 IPv4
2a02:4780:28::/48,AS47583 IPv6
2.24.125.0/24,AS47583 IPv4
72.62.24.0/24,AS47583 IPv4
