dest_ip,metadata_comment
2c0f:f4c0:a1f0::/44,AS37611 IPv6
102.182.41.0/24,AS37611 IPv4
102.182.132.0/23,AS37611 IPv4
165.73.112.0/24,AS37611 IPv4
102.182.189.0/24,AS37611 IPv4
2c0f:ef20:90b0::/44,AS37611 IPv6
2c0f:f4c0:a010::/44,AS37611 IPv6
2c0e:7f0f:7800::/45,AS37611 IPv6
2c0f:ef20:9000::/44,AS37611 IPv6
165.73.86.0/24,AS37611 IPv4
156.155.225.0/24,AS37611 IPv4
2c0f:ef20:b040::/44,AS37611 IPv6
165.73.12.0/24,AS37611 IPv4
169.0.30.0/24,AS37611 IPv4
169.0.34.0/24,AS37611 IPv4
2c0e:7f01:f800::/39,AS37611 IPv6
2c0f:ef20:a1f0::/44,AS37611 IPv6
102.182.196.0/23,AS37611 IPv4
2c0f:f4c0:b0e0::/44,AS37611 IPv6
2c0f:f4c0:90b0::/44,AS37611 IPv6
2c0f:f4c0:a050::/44,AS37611 IPv6
41.76.208.0/21,AS37611 IPv4
165.255.18.0/23,AS37611 IPv4
156.155.103.0/24,AS37611 IPv4
2c0f:f4c0:9060::/44,AS37611 IPv6
2c0f:f4c0:90f0::/44,AS37611 IPv6
2c0f:f4c0:a060::/44,AS37611 IPv6
102.182.77.0/24,AS37611 IPv4
165.73.0.0/17,AS37611 IPv4
2c0f:ef20:9020::/44,AS37611 IPv6
2c0f:f4c0:a130::/44,AS37611 IPv6
2c0e:7f0f:b800::/45,AS37611 IPv6
2c0f:ef20:9180::/44,AS37611 IPv6
102.221.80.0/22,AS37611 IPv4
156.155.215.0/24,AS37611 IPv4
2c0e:7f01:ec00::/40,AS37611 IPv6
169.0.152.0/24,AS37611 IPv4
102.182.72.0/24,AS37611 IPv4
102.182.131.0/24,AS37611 IPv4
2c0f:f4c0:b150::/44,AS37611 IPv6
165.73.88.0/23,AS37611 IPv4
165.73.106.0/24,AS37611 IPv4
2c0e:7f0f:7918::/45,AS37611 IPv6
169.0.189.0/24,AS37611 IPv4
102.182.247.0/24,AS37611 IPv4
102.182.201.0/24,AS37611 IPv4
2c0f:ef20:a060::/44,AS37611 IPv6
2c0e:7f0f:7b00::/45,AS37611 IPv6
102.182.103.0/24,AS37611 IPv4
2c0e:7f01:e000::/40,AS37611 IPv6
2c0f:ef20:b0e0::/44,AS37611 IPv6
156.155.140.0/24,AS37611 IPv4
2c0e:7f0f:7508::/45,AS37611 IPv6
165.255.16.0/23,AS37611 IPv4
2c0f:f4c0:9000::/36,AS37611 IPv6
2c0f:f4c0:9030::/44,AS37611 IPv6
169.0.192.0/24,AS37611 IPv4
165.255.26.0/23,AS37611 IPv4
169.1.6.0/24,AS37611 IPv4
2c0f:ef20:90f0::/44,AS37611 IPv6
165.73.84.0/24,AS37611 IPv4
2c0f:ef20:90d0::/44,AS37611 IPv6
2c0f:f4c0:a100::/44,AS37611 IPv6
2c0f:f4c0:9050::/44,AS37611 IPv6
2c0f:f4c0:1d98::/45,AS37611 IPv6
2c0f:f4c0:9140::/44,AS37611 IPv6
2c0f:ef20:9110::/44,AS37611 IPv6
169.1.202.0/24,AS37611 IPv4
156.155.21.0/24,AS37611 IPv4
2c0f:f4c0:9090::/44,AS37611 IPv6
2c0f:ef20:a0d0::/44,AS37611 IPv6
2c0f:ef20:a180::/44,AS37611 IPv6
2c0f:ef20:a020::/44,AS37611 IPv6
2c0f:ef20:a040::/44,AS37611 IPv6
2c0e:7f01:ed00::/40,AS37611 IPv6
102.182.95.0/24,AS37611 IPv4
169.1.135.0/24,AS37611 IPv4
156.155.209.0/24,AS37611 IPv4
2c0f:ef20:9130::/44,AS37611 IPv6
2c0e:7f0f:4700::/40,AS37611 IPv6
2c0f:f4c0:a180::/44,AS37611 IPv6
169.1.200.0/23,AS37611 IPv4
102.218.60.0/23,AS37611 IPv4
102.182.106.0/24,AS37611 IPv4
192.143.128.0/18,AS37611 IPv4
2c0f:f4c0:90c0::/44,AS37611 IPv6
156.155.105.0/24,AS37611 IPv4
102.182.136.0/23,AS37611 IPv4
169.0.156.0/24,AS37611 IPv4
102.182.64.0/24,AS37611 IPv4
156.155.174.0/24,AS37611 IPv4
2c0f:ef20:91e0::/44,AS37611 IPv6
2c0f:ef20:9100::/44,AS37611 IPv6
2c0e:7f01:e690::/44,AS37611 IPv6
169.0.252.0/24,AS37611 IPv4
169.1.143.0/24,AS37611 IPv4
169.0.149.0/24,AS37611 IPv4
2c0f:f4c0:a0f0::/44,AS37611 IPv6
169.1.202.0/23,AS37611 IPv4
2c0f:ef20:b110::/44,AS37611 IPv6
156.155.219.0/24,AS37611 IPv4
2c0e:7f0f::/32,AS37611 IPv6
2c0f:f4c0:b080::/44,AS37611 IPv6
2c0f:f4c0:9000::/44,AS37611 IPv6
102.182.200.0/24,AS37611 IPv4
2c0f:ef20:b050::/44,AS37611 IPv6
165.255.9.0/24,AS37611 IPv4
2c0f:f4c0:b010::/44,AS37611 IPv6
2c0f:ef20:9120::/44,AS37611 IPv6
156.155.187.0/24,AS37611 IPv4
2c0f:ef20:a110::/44,AS37611 IPv6
165.255.0.0/21,AS37611 IPv4
165.255.30.0/23,AS37611 IPv4
102.218.62.0/23,AS37611 IPv4
2c0f:ef20:9170::/44,AS37611 IPv6
169.0.155.0/24,AS37611 IPv4
2c0f:f4c0:2f48::/45,AS37611 IPv6
169.1.220.0/24,AS37611 IPv4
156.155.220.0/24,AS37611 IPv4
102.182.246.0/24,AS37611 IPv4
2c0e:7f0f:7710::/45,AS37611 IPv6
169.0.71.0/24,AS37611 IPv4
102.182.117.0/24,AS37611 IPv4
102.182.112.0/23,AS37611 IPv4
2c0f:f4c0:1d90::/45,AS37611 IPv6
156.155.172.0/24,AS37611 IPv4
2c0f:f4c0:9100::/44,AS37611 IPv6
2c0f:ef20:9050::/44,AS37611 IPv6
165.73.108.0/24,AS37611 IPv4
2c0f:f4c0:b130::/44,AS37611 IPv6
2c0e:7f01:eb00::/40,AS37611 IPv6
2c0f:f4c0:9150::/44,AS37611 IPv6
102.182.66.0/24,AS37611 IPv4
102.182.120.0/24,AS37611 IPv4
169.1.31.0/24,AS37611 IPv4
165.73.30.0/24,AS37611 IPv4
102.182.69.0/24,AS37611 IPv4
165.73.1.0/24,AS37611 IPv4
192.143.0.0/18,AS37611 IPv4
2c0e:7f0f:7608::/45,AS37611 IPv6
2c0f:ef20:a0a0::/44,AS37611 IPv6
2c0f:f4c0:1840::/45,AS37611 IPv6
197.79.0.0/17,AS37611 IPv4
156.155.18.0/23,AS37611 IPv4
2c0e:7f0f:7808::/45,AS37611 IPv6
2c0f:f4c0:18a0::/45,AS37611 IPv6
2c0f:f4c0:a1d0::/44,AS37611 IPv6
169.0.154.0/24,AS37611 IPv4
169.1.182.0/24,AS37611 IPv4
102.218.60.0/22,AS37611 IPv4
169.1.20.0/24,AS37611 IPv4
2c0e:7f0f:7a08::/45,AS37611 IPv6
2c0f:f4c0:18a8::/45,AS37611 IPv6
2c0f:f4c0:b0a0::/44,AS37611 IPv6
2c0f:ef20:b170::/44,AS37611 IPv6
156.155.13.0/24,AS37611 IPv4
2c0e:7f02:c500::/40,AS37611 IPv6
169.0.250.0/24,AS37611 IPv4
2c0f:ef20:a1c0::/44,AS37611 IPv6
102.182.115.0/24,AS37611 IPv4
156.155.189.0/24,AS37611 IPv4
2c0f:ef20:b100::/44,AS37611 IPv6
2c0f:f4c0:b050::/44,AS37611 IPv6
169.0.226.0/24,AS37611 IPv4
2c0f:ef20:b1e0::/44,AS37611 IPv6
2c0f:f4c0:9180::/44,AS37611 IPv6
156.155.9.0/24,AS37611 IPv4
165.73.115.0/24,AS37611 IPv4
102.182.42.0/24,AS37611 IPv4
2c0e:7f0f:8700::/40,AS37611 IPv6
165.255.24.0/23,AS37611 IPv4
169.1.252.0/23,AS37611 IPv4
102.182.188.0/24,AS37611 IPv4
2c0e:7f0f:bb00::/45,AS37611 IPv6
102.182.114.0/24,AS37611 IPv4
2c0e:7f0f:b808::/45,AS37611 IPv6
156.155.129.0/24,AS37611 IPv4
156.155.223.0/24,AS37611 IPv4
2c0f:ef20:a050::/44,AS37611 IPv6
102.182.191.0/24,AS37611 IPv4
165.73.80.0/24,AS37611 IPv4
2c0e:7f0f:7908::/45,AS37611 IPv6
2c0f:ef20:9090::/44,AS37611 IPv6
2c0f:f4c0:a000::/36,AS37611 IPv6
169.1.151.0/24,AS37611 IPv4
169.1.194.0/24,AS37611 IPv4
2c0f:ef20:b120::/44,AS37611 IPv6
2c0f:f4c0:a040::/44,AS37611 IPv6
2c0f:f4c0:1000::/36,AS37611 IPv6
2c0f:f4c0:90d0::/44,AS37611 IPv6
169.1.243.0/24,AS37611 IPv4
169.1.242.0/24,AS37611 IPv4
156.155.8.0/24,AS37611 IPv4
2c0f:f4c0:2300::/47,AS37611 IPv6
165.73.55.0/24,AS37611 IPv4
102.182.0.0/16,AS37611 IPv4
2c0f:f4c0:90e0::/44,AS37611 IPv6
2c0f:f4c0:a150::/44,AS37611 IPv6
169.0.37.0/24,AS37611 IPv4
2c0e:7f0f:4600::/40,AS37611 IPv6
156.155.14.0/24,AS37611 IPv4
102.182.119.0/24,AS37611 IPv4
169.0.104.0/24,AS37611 IPv4
102.212.96.0/22,AS37611 IPv4
169.0.251.0/24,AS37611 IPv4
165.255.20.0/23,AS37611 IPv4
2c0f:f4c0:b020::/44,AS37611 IPv6
102.182.65.0/24,AS37611 IPv4
102.182.83.0/24,AS37611 IPv4
2c0e:7f0f:7900::/45,AS37611 IPv6
192.143.0.0/16,AS37611 IPv4
169.0.238.0/24,AS37611 IPv4
156.155.84.0/24,AS37611 IPv4
165.73.102.0/24,AS37611 IPv4
165.255.0.0/16,AS37611 IPv4
165.73.46.0/24,AS37611 IPv4
2c0e:7f0f:ba08::/45,AS37611 IPv6
2c0e:7f0f:8800::/40,AS37611 IPv6
2c0f:f4c0:a0b0::/44,AS37611 IPv6
169.1.246.0/24,AS37611 IPv4
2c0e:7f01:e6f0::/44,AS37611 IPv6
2c0f:ef20:b060::/44,AS37611 IPv6
2c0e:7f0f:8100::/40,AS37611 IPv6
2c0f:ef20:1000::/36,AS37611 IPv6
156.155.146.0/24,AS37611 IPv4
192.143.224.0/19,AS37611 IPv4
169.0.230.0/24,AS37611 IPv4
2c0f:ef20:90c0::/44,AS37611 IPv6
2c0f:ef20:9040::/44,AS37611 IPv6
2c0f:f4c0:9020::/44,AS37611 IPv6
2c0f:f4c0:9170::/44,AS37611 IPv6
156.155.180.0/24,AS37611 IPv4
2c0e:7f0f:4100::/40,AS37611 IPv6
2c0f:f4c0:b110::/44,AS37611 IPv6
2c0f:ef20:a1d0::/44,AS37611 IPv6
2c0f:f4c0:1442::/47,AS37611 IPv6
192.143.196.0/22,AS37611 IPv4
2c0f:f4c0:232a::/47,AS37611 IPv6
2c0f:ef20:a0c0::/44,AS37611 IPv6
2c0e:7f0f:7818::/45,AS37611 IPv6
2c0e:7f01:e680::/44,AS37611 IPv6
2c0f:f4c0:b1a0::/44,AS37611 IPv6
2c0e:7f01:e800::/40,AS37611 IPv6
2c0f:f4c0:a090::/44,AS37611 IPv6
102.182.255.0/24,AS37611 IPv4
2c0f:f4c0:9130::/44,AS37611 IPv6
2c0e:7f0f:7910::/45,AS37611 IPv6
2c0e:7f0f:7708::/45,AS37611 IPv6
2c0f:f4c0:1848::/45,AS37611 IPv6
2c0f:f4c0:2f20::/45,AS37611 IPv6
102.219.160.0/22,AS37611 IPv4
165.73.0.0/24,AS37611 IPv4
2c0f:f4c0:b030::/44,AS37611 IPv6
102.182.0.0/20,AS37611 IPv4
156.155.60.0/24,AS37611 IPv4
156.155.168.0/24,AS37611 IPv4
