dest_ip,metadata_comment
85.133.241.0/24,AS197328 IPv4
45.94.170.0/24,AS197328 IPv4
151.247.168.0/22,AS197328 IPv4
185.220.58.0/23,AS197328 IPv4
115.167.48.0/24,AS197328 IPv4
115.167.54.0/24,AS197328 IPv4
223.29.227.0/24,AS197328 IPv4
151.240.148.0/23,AS197328 IPv4
151.240.146.0/23,AS197328 IPv4
113.203.209.0/24,AS197328 IPv4
175.110.98.0/24,AS197328 IPv4
5.255.57.0/24,AS197328 IPv4
113.203.213.0/24,AS197328 IPv4
175.110.99.0/24,AS197328 IPv4
115.167.53.0/24,AS197328 IPv4
113.203.210.0/24,AS197328 IPv4
202.92.21.0/24,AS197328 IPv4
113.203.218.0/24,AS197328 IPv4
185.125.32.0/24,AS197328 IPv4
85.133.246.0/24,AS197328 IPv4
167.160.11.0/24,AS197328 IPv4
115.167.51.0/24,AS197328 IPv4
185.150.2.0/24,AS197328 IPv4
185.164.56.0/24,AS197328 IPv4
113.203.220.0/24,AS197328 IPv4
175.110.96.0/24,AS197328 IPv4
113.203.215.0/24,AS197328 IPv4
113.203.222.0/24,AS197328 IPv4
85.133.253.0/24,AS197328 IPv4
113.203.219.0/24,AS197328 IPv4
115.167.50.0/24,AS197328 IPv4
185.4.227.0/24,AS197328 IPv4
185.125.33.0/24,AS197328 IPv4
113.203.208.0/24,AS197328 IPv4
85.133.197.0/24,AS197328 IPv4
113.203.214.0/24,AS197328 IPv4
113.203.221.0/24,AS197328 IPv4
175.110.97.0/24,AS197328 IPv4
