dest_ip,metadata_comment
154.90.46.0/23,AS154177 IPv4
130.94.34.0/23,AS154177 IPv4
130.94.114.0/23,AS154177 IPv4
156.244.25.0/24,AS154177 IPv4
38.54.125.0/24,AS154177 IPv4
130.94.16.0/23,AS154177 IPv4
130.94.108.0/23,AS154177 IPv4
154.205.150.0/24,AS154177 IPv4
38.60.156.0/24,AS154177 IPv4
130.94.76.0/24,AS154177 IPv4
130.94.58.0/24,AS154177 IPv4
38.54.96.0/23,AS154177 IPv4
38.54.50.0/24,AS154177 IPv4
130.94.72.0/24,AS154177 IPv4
156.244.21.0/24,AS154177 IPv4
154.90.48.0/23,AS154177 IPv4
149.104.111.0/24,AS154177 IPv4
38.54.107.0/24,AS154177 IPv4
130.94.90.0/24,AS154177 IPv4
154.205.140.0/24,AS154177 IPv4
38.54.4.0/24,AS154177 IPv4
156.244.26.0/24,AS154177 IPv4
130.94.81.0/24,AS154177 IPv4
38.54.16.0/23,AS154177 IPv4
38.54.85.0/24,AS154177 IPv4
